time_step,solar_actual,solar_pred
278,-0.8171570897102356,
279,-0.8171570897102356,
280,-0.8173903226852417,
281,-0.8173903226852417,
282,-0.8113269209861755,
283,-0.36193564534187317,
284,0.6553163528442383,
285,1.1634759902954102,
286,1.2262088060379028,
287,1.2213114500045776,
288,1.2073190212249756,
289,1.2017220258712769,
290,1.112636685371399,
291,0.32532745599746704,
292,-0.6788648962974548,
293,-0.8164574503898621,
294,-0.8159910440444946,
295,-0.8157578110694885,
296,-0.8166906833648682,
297,-0.8169238567352295,
298,-0.8169238567352295,
299,-0.8169238567352295,
300,-0.8169238567352295,
301,-0.8169238567352295,
302,-0.8169238567352295,
303,-0.8169238567352295,
304,-0.8171570897102356,
305,-0.8171570897102356,
306,-0.8113269209861755,
307,-0.43539607524871826,
308,0.3701033592224121,
309,0.9372645020484924,
310,1.0417414903640747,
311,0.9640833735466003,
312,0.8647369146347046,
313,0.8397836685180664,
314,0.7329745292663574,
315,0.22388210892677307,
316,-0.6823630332946777,
317,-0.8166906833648682,
318,-0.8159910440444946,
319,-0.8164574503898621,
320,-0.8171570897102356,
321,-0.8171570897102356,
322,-0.8171570897102356,
323,-0.8171570897102356,
324,-0.8171570897102356,
325,-0.8171570897102356,
326,-0.8171570897102356,
327,-0.8171570897102356,
328,-0.8173903226852417,
329,-0.8171570897102356,
330,-0.8110936880111694,
331,-0.4346964359283447,
332,0.2546655237674713,
333,0.5174906253814697,
334,0.5809231400489807,
335,0.6408575177192688,
336,0.6378257870674133,
337,0.3248610496520996,
338,-0.1200992539525032,
339,-0.46034929156303406,
340,-0.7670174241065979,
341,-0.8180899024009705,
342,-0.8171570897102356,
343,-0.8169238567352295,
344,-0.8169238567352295,
345,-0.8169238567352295,
346,-0.8169238567352295,
347,-0.8169238567352295,
348,-0.8169238567352295,
349,-0.8169238567352295,
350,-0.8211216330528259,
351,-0.8220544457435608,
352,-0.8220544457435608,
353,-0.8220544457435608,
354,-0.8220544457435608,
355,-0.733202338218689,
356,-0.5230821967124939,
357,-0.20988422632217407,
358,-0.09421319514513016,
359,-0.08278602361679077,
360,-0.19099439680576324,
361,-0.4172058701515198,
362,-0.590012788772583,
363,-0.7224747538566589,
364,-0.8148249983787537,
365,-0.8220544457435608,
366,-0.8220544457435608,
367,-0.8220544457435608,
368,-0.8220544457435608,
369,-0.8220544457435608,
370,-0.8220544457435608,
371,-0.8220544457435608,
372,-0.8220544457435608,
373,-0.8220544457435608,
374,-0.8220544457435608,
375,-0.8220544457435608,
376,-0.8220544457435608,
377,-0.8220544457435608,
378,-0.8220544457435608,
379,-0.484369695186615,
380,0.5331155061721802,
381,1.0475717782974243,
382,1.2017220258712769,
383,1.1723378896713257,
384,1.1954253911972046,
385,1.2306398153305054,
386,1.0988774299621582,
387,0.3213629424571991,
388,-0.6870272159576416,
389,-0.8213548064231873,
390,-0.8208884000778198,
391,-0.8213548064231873,
392,-0.8218212127685547,
393,-0.8218212127685547,
394,-0.8220544457435608,
395,-0.8220544457435608,
396,-0.8218212127685547,
397,-0.8218212127685547,
398,-0.8220544457435608,
399,-0.8220544457435608,
400,-0.8220544457435608,
401,-0.8220544457435608,
402,-0.8211216330528259,
403,-0.7476611733436584,
404,-0.4144073724746704,
405,-0.293605774641037,
406,-0.15298153460025787,
407,-0.025183716788887978,
408,0.15671829879283905,
409,0.12640129029750824,
410,-0.0051278541795909405,
411,-0.4493885338306427,
412,-0.8003661036491394,
413,-0.8220544457435608,
414,-0.8220544457435608,
415,-0.8220544457435608,
416,-0.8220544457435608,
417,-0.8220544457435608,
418,-0.8220544457435608,
419,-0.8220544457435608,
420,-0.8220544457435608,
421,-0.8220544457435608,
422,-0.8220544457435608,
423,-0.8220544457435608,
424,-0.8220544457435608,
425,-0.8220544457435608,
426,-0.8220544457435608,
427,-0.6870272159576416,
428,-0.10727282613515854,
429,0.3299916088581085,
430,0.5869864821434021,
431,0.6912303566932678,
432,0.6322287917137146,
433,0.6054099202156067,
434,0.44286414980888367,
435,-0.029614662751555443,
436,-0.7264392971992493,
437,-0.8220544457435608,
438,-0.8220544457435608,
439,-0.8220544457435608,
440,-0.8220544457435608,
441,-0.8220544457435608,
442,-0.8220544457435608,
443,-0.8220544457435608,
444,-0.8220544457435608,
445,-0.8220544457435608,
446,-0.8220544457435608,
447,-0.8220544457435608,
448,-0.8220544457435608,
449,-0.8220544457435608,
450,-0.8220544457435608,
451,-0.6541448831558228,
452,-0.33161863684654236,
453,-0.038010139018297195,
454,0.18027226626873016,
455,0.30200669169425964,
456,0.17514170706272125,
457,-0.09397999197244644,
458,-0.3176261782646179,
459,-0.5995742678642273,
460,-0.8050302863121033,
461,-0.8220544457435608,
462,-0.8220544457435608,
463,-0.8220544457435608,
464,-0.8220544457435608,
465,-0.8220544457435608,
466,-0.8220544457435608,
467,-0.8220544457435608,
468,-0.8220544457435608,
469,-0.8220544457435608,
470,-0.8220544457435608,
471,-0.8220544457435608,
472,-0.8220544457435608,
473,-0.8220544457435608,
474,-0.8220544457435608,
475,-0.6919245719909668,
476,0.008631400763988495,
477,0.49113813042640686,
478,0.725511908531189,
479,0.7390379309654236,
480,0.5930498838424683,
481,0.5300838351249695,
482,0.3416520059108734,
483,-0.018653901293873787,
484,-0.6991539597511292,
485,-0.8220544457435608,
486,-0.8220544457435608,
487,-0.8220544457435608,
488,-0.8220544457435608,
489,-0.8220544457435608,
490,-0.8220544457435608,
491,-0.8220544457435608,
492,-0.8220544457435608,
493,-0.8220544457435608,
494,-0.8220544457435608,
495,-0.8220544457435608,
496,-0.8211216330528259,
497,-0.8211216330528259,
498,-0.8190227746963501,
499,-0.5438376665115356,
500,0.33908671140670776,
501,0.8423489332199097,
502,0.7702877521514893,
503,0.8024704456329346,
504,0.548274040222168,
505,0.3194972574710846,
506,-0.04757165536284447,
507,-0.5018602609634399,
508,-0.803631067276001,
509,-0.8220544457435608,
510,-0.8220544457435608,
511,-0.8220544457435608,
512,-0.8220544457435608,-0.7057061195373535
513,-0.8220544457435608,-0.49234533309936523
514,-0.8220544457435608,-0.31277886033058167
515,-0.8220544457435608,-0.39041441679000854
516,-0.8220544457435608,-0.42512208223342896
517,-0.8220544457435608,-0.5215728282928467
518,-0.8220544457435608,-0.7320109009742737
519,-0.8220544457435608,-0.8372299671173096
520,-0.8220544457435608,-0.8898394703865051
521,-0.8220544457435608,-0.7641611695289612
522,-0.8220544457435608,-0.42585277557373047
523,-0.4311983287334442,0.08343654870986938
524,0.706855297088623,0.49554443359375
525,1.1387559175491333,0.9222660660743713
526,1.234837532043457,1.1327040195465088
527,1.1599777936935425,1.144395112991333
528,1.1805001497268677,0.9047295451164246
529,0.9444939494132996,0.5364629030227661
530,0.5146921277046204,0.08343654870986938
531,-0.35167449712753296,-0.5171887278556824
532,-0.7712151408195496,-0.7700066566467285
533,-0.8220544457435608,-1.0710499286651611
534,-0.8220544457435608,-1.1528871059417725
535,-0.8220544457435608,-1.033054232597351
536,-0.8220544457435608,-0.8226161599159241
537,-0.8220544457435608,-0.5215728282928467
538,-0.8220544457435608,-0.435351699590683
539,-0.8220544457435608,-0.4813850522041321
540,-0.8220544457435608,-0.5449548959732056
541,-0.8220544457435608,-0.6677104234695435
542,-0.8220544457435608,-0.9307579398155212
543,-0.8220544457435608,-1.053513526916504
544,-0.8220544457435608,-1.117814064025879
545,-0.8220544457435608,-0.7933886647224426
546,-0.8220544457435608,-0.49819085001945496
547,-0.7434634566307068,-0.07293061912059784
548,-0.4407598376274109,0.4721624255180359
549,-0.02938145585358143,0.8871930241584778
550,0.29057952761650085,1.1093220710754395
551,0.3145999014377594,1.0216395854949951
552,0.18050548434257507,0.8462745547294617
553,0.2775198817253113,0.44293487071990967
554,0.14505790174007416,0.019136041402816772
555,-0.1599777638912201,-0.43900513648986816
556,-0.7252732515335083,-0.8547664284706116
557,-0.8220544457435608,-1.0184404850006104
558,-0.8220544457435608,-1.158732533454895
559,-0.8220544457435608,-0.9745992422103882
560,-0.8220544457435608,-0.7553929090499878
561,-0.8220544457435608,-0.6048712730407715
562,-0.8220544457435608,-0.5449548959732056
563,-0.8220544457435608,-0.5800278782844543
564,-0.8220544457435608,-0.7144744396209717
565,-0.8220544457435608,-0.7203198671340942
566,-0.8220544457435608,-0.9044532179832458
567,-0.8220544457435608,-1.0418224334716797
568,-0.8220544457435608,-1.1470415592193604
569,-0.8220544457435608,-0.8547664284706116
570,-0.8220544457435608,-0.5040363669395447
571,-0.6867939829826355,-0.048087239265441895
572,-0.3421129882335663,0.41078466176986694
573,-0.07135884463787079,0.805355966091156
574,0.37546712160110474,0.9865666031837463
575,0.5515389442443848,0.9514935612678528
576,0.32719314098358154,0.7644374966621399
577,0.4034520387649536,0.2997201085090637
578,0.3164655864238739,-0.06708511710166931
579,-0.009792008437216282,-0.47480884194374084
580,-0.659275472164154,-0.8810712099075317
581,-0.8220544457435608,-1.1879600286483765
582,-0.8220544457435608,-1.2288784980773926
583,-0.8220544457435608,-1.117814064025879
584,-0.8220544457435608,-0.8401526808738708
585,-0.8220544457435608,-0.6823241710662842
586,-0.8220544457435608,-0.5887961387634277
587,-0.8220544457435608,-0.5829505920410156
588,-0.8220544457435608,-0.6794013977050781
589,-0.8220544457435608,-0.8518437147140503
590,-0.8220544457435608,-0.8986077308654785
591,-0.8220544457435608,-1.1002774238586426
592,-0.8220544457435608,-1.059359073638916
593,-0.8220544457435608,-0.9862902164459229
594,-0.8220544457435608,-0.6472511291503906
595,-0.5734550356864929,-0.18837927281856537
596,0.5139924883842468,0.2997201085090637
597,1.140854835510254,0.7001369595527649
598,1.2201454639434814,0.8638109564781189
599,1.1849310398101807,0.8871930241584778
600,1.277980923652649,0.6767549514770508
601,1.3243892192840576,0.24711060523986816
602,1.2884752750396729,-0.2358739674091339
603,0.502565324306488,-0.6808627843856812
604,-0.6224286556243896,-0.9950584769248962
605,-0.8220544457435608,-1.1879600286483765
606,-0.8220544457435608,-1.3048701286315918
607,-0.8220544457435608,-1.1353504657745361
