time_step,coal_actual,coal_pred,nat_gas_actual,nat_gas_pred,nuclear_actual,nuclear_pred,oil_actual,oil_pred,hydro_actual,hydro_pred,solar_actual,solar_pred,wind_actual,wind_pred,other_actual,other_pred
44,-0.3474693298339844,,-0.5931727886199951,,0.6637031435966492,,0.7972651720046997,,-0.7466365694999695,,0.9538841247558594,,-1.0715718269348145,,-0.367556631565094,
45,0.2049160599708557,,-0.5993438959121704,,0.6637031435966492,,0.7972651720046997,,-0.7609895467758179,,0.9892199039459229,,-1.224914789199829,,-0.367556631565094,
46,0.2049160599708557,,-0.6600680947303772,,0.6655173301696777,,0.5856059789657593,,-0.7059698104858398,,0.9837130308151245,,-1.2279815673828125,,-0.367556631565094,
47,0.38904452323913574,,-0.43494436144828796,,0.660074770450592,,0.7972651720046997,,-0.3686751127243042,,0.6576600670814514,,-1.273217797279358,,-0.367556631565094,
48,0.38904452323913574,,0.0022202644031494856,,0.6618889570236206,,0.8395969867706299,,0.3394045829772949,,-0.37281420826911926,,-1.2762846946716309,,-0.367556631565094,
49,0.2049160599708557,,0.635380744934082,,0.6655173301696777,,0.7972651720046997,,1.179850459098816,,-0.8016622066497803,,-1.3391553163528442,,-0.19983363151550293,
50,0.38904452323913574,,0.748930037021637,,0.6637031435966492,,0.8395969867706299,,1.335340976715088,,-0.8073985576629639,,-1.2847185134887695,,-0.219565749168396,
51,0.5731729865074158,,0.7348597645759583,,0.6637031435966492,,0.8395969867706299,,1.5243216753005981,,-0.8069396615028381,,-1.2195477485656738,,-0.3215150237083435,
52,0.7573014497756958,,0.6338996887207031,,0.6655173301696777,,0.7972651720046997,,1.4996026754379272,,-0.8096930980682373,,-1.1796785593032837,,-0.28533947467803955,
53,1.3096867799758911,,0.4798676669597626,,0.6618889570236206,,0.7972651720046997,,0.9238892793655396,,-0.820018470287323,,-1.0922731161117554,,-0.3544018864631653,
54,0.9414299130439758,,0.312012255191803,,0.6618889570236206,,0.8395969867706299,,0.5754311084747314,,-0.820018470287323,,-1.0386030673980713,,-0.367556631565094,
55,0.9414299130439758,,0.15896759927272797,,0.6673315167427063,,0.8395969867706299,,0.08184856176376343,,-0.820018470287323,,-1.0217353105545044,,-0.367556631565094,
56,0.7573014497756958,,-0.006913044955581427,,0.6673315167427063,,0.7972651720046997,,-0.12307991087436676,,-0.820018470287323,,-0.9688320159912109,,-0.367556631565094,
57,0.7573014497756958,,-0.054060667753219604,,0.660074770450592,,0.8395969867706299,,-0.4356556236743927,,-0.820018470287323,,-0.9289628863334656,,-0.367556631565094,
58,0.5731729865074158,,-0.12984244525432587,,0.660074770450592,,-1.2346630096435547,,-0.5161917209625244,,-0.820018470287323,,-0.9350965619087219,,-0.367556631565094,
59,0.5731729865074158,,-0.1772369146347046,,0.660074770450592,,-1.3616584539413452,,-0.5114073753356934,,-0.820018470287323,,-1.0424365997314453,,-0.367556631565094,
60,0.7573014497756958,,-0.18982607126235962,,0.6582605838775635,,-1.2346630096435547,,-0.4213026463985443,,-0.820018470287323,,-1.0217353105545044,,-0.367556631565094,
61,0.5731729865074158,,-0.10096144676208496,,0.6637031435966492,,-1.2769948244094849,,0.030018402263522148,,-0.820018470287323,,-1.2187809944152832,,-0.367556631565094,
62,0.5731729865074158,,0.01777157559990883,,0.6618889570236206,,-0.9806720018386841,,0.4956924319267273,,-0.820018470287323,,-1.0823057889938354,,-0.18339020013809204,
63,0.5731729865074158,,0.11404158920049667,,0.6618889570236206,,0.07762394100427628,,0.6041370630264282,,-0.7837648987770081,,-1.1060739755630493,,-0.13405990600585938,
64,0.5731729865074158,,-0.04418681934475899,,0.6637031435966492,,0.7972651720046997,,0.0037046305369585752,,-0.016243962571024895,,-1.0945732593536377,,-0.3215150237083435,
65,0.2049160599708557,,-0.5356575846672058,,0.6655173301696777,,0.8395969867706299,,-0.43406084179878235,,0.8102464079856873,,-1.1697113513946533,,-0.367556631565094,
66,0.020787598565220833,,-0.7314066290855408,,0.6618889570236206,,0.8819288611412048,,-0.6342049837112427,,0.985319197177887,,-1.1796785593032837,,-0.367556631565094,
67,0.020787598565220833,,-0.8614946007728577,,0.6618889570236206,,0.7972651720046997,,-0.8168066143989563,,0.9793534278869629,,-1.188112497329712,,-0.2919168472290039,
68,0.020787598565220833,,-0.9165412783622742,,0.6637031435966492,,0.8819288611412048,,-0.8455125689506531,,0.9665040373802185,,-1.153610348701477,,-0.2919168472290039,
69,0.020787598565220833,,-0.9177755117416382,,0.6618889570236206,,0.6702696681022644,,-0.8542838096618652,,0.9811890721321106,,-1.157443881034851,,-0.367556631565094,
70,-0.16334086656570435,,-0.9365358352661133,,0.6618889570236206,,0.8395969867706299,,-0.7761399149894714,,0.9456238150596619,,-1.1582106351852417,,-0.367556631565094,
71,0.020787598565220833,,-0.6756194233894348,,0.6618889570236206,,0.8819288611412048,,-0.3232240676879883,,0.6193413734436035,,-1.1980797052383423,,-0.367556631565094,
72,-0.16334086656570435,,-0.16341353952884674,,0.660074770450592,,0.8395969867706299,,0.7077974081039429,,-0.3560641407966614,,-1.2034467458724976,,-0.21627706289291382,
73,-0.3474693298339844,,0.5134387612342834,,0.6582605838775635,,0.8395969867706299,,1.4501646757125854,,-0.7736689448356628,,-1.2402490377426147,,-0.19983363151550293,
74,-0.16334086656570435,,0.6516726016998291,,0.660074770450592,,0.7126014828681946,,1.7930411100387573,,-0.820018470287323,,-1.1896458864212036,,-0.13405990600585938,
75,-0.16334086656570435,,0.5813214182853699,,0.660074770450592,,0.5009422898292542,,1.5952891111373901,,-0.820018470287323,,-1.181978702545166,,-0.2787621021270752,
76,0.020787598565220833,,0.49171626567840576,,0.6618889570236206,,-1.319326639175415,,1.1120725870132446,,-0.820018470287323,,-1.1589772701263428,,-0.367556631565094,
77,-0.16334086656570435,,0.3939651846885681,,0.6637031435966492,,-1.2346630096435547,,0.5507121086120605,,-0.820018470287323,,-1.1666444540023804,,-0.367556631565094,
78,0.020787598565220833,,0.23474937677383423,,0.6582605838775635,,-1.1923311948776245,,0.15839771926403046,,-0.820018470287323,,-1.1666444540023804,,-0.25574129819869995,
79,0.38904452323913574,,0.05084896460175514,,0.6618889570236206,,-1.1499993801116943,,-0.009053561836481094,,-0.820018470287323,,-1.1796785593032837,,-0.3642679452896118,
80,0.020787598565220833,,-0.09997405856847763,,0.660074770450592,,-1.1923311948776245,,-0.051315076649188995,,-0.820018470287323,,-1.1827454566955566,,-0.35769057273864746,
81,0.020787598565220833,,-0.16736307740211487,,0.6564464569091797,,-1.1923311948776245,,-0.2953155040740967,,-0.820018470287323,,-1.185045599937439,,-0.367556631565094,
82,0.2049160599708557,,-0.18316122889518738,,0.660074770450592,,-1.2769948244094849,,-0.4173157215118408,,-0.820018470287323,,-1.1804453134536743,,-0.367556631565094,
83,0.5731729865074158,,-0.22290347516536713,,0.660074770450592,,-1.2769948244094849,,-0.4428321123123169,,-0.820018470287323,,-1.1252418756484985,,-0.367556631565094,
84,0.5731729865074158,,-0.21821339428424835,,0.6618889570236206,,-1.1499993801116943,,-0.3040867745876312,,-0.820018470287323,,-1.1444096565246582,,-0.367556631565094,
85,0.5731729865074158,,-0.19352877140045166,,0.6637031435966492,,-1.1076674461364746,,0.1320839375257492,,-0.820018470287323,,-1.1942461729049683,,-0.3544018864631653,
86,0.020787598565220833,,0.03900034725666046,,0.6673315167427063,,-1.1499993801116943,,0.5602807998657227,,-0.820018470287323,,-1.2111139297485352,,-0.3215150237083435,
87,0.020787598565220833,,0.21105214953422546,,0.6691457033157349,,-1.319326639175415,,0.8529218435287476,,-0.785600483417511,,-1.2655506134033203,,-0.17681282758712769,
88,0.7573014497756958,,0.0012328795855864882,,0.6655173301696777,,-1.3616584539413452,,0.1257048398256302,,0.0037184651009738445,,-1.2640172243118286,,-0.367556631565094,
89,0.2049160599708557,,-0.45222359895706177,,0.6673315167427063,,-1.319326639175415,,-0.4388451874256134,,0.8224074244499207,,-1.3000527620315552,,-0.14721465110778809,
90,0.020787598565220833,,-0.5793493986129761,,0.6673315167427063,,-1.1923311948776245,,-0.777734637260437,,0.9878432154655457,,-1.2824183702468872,,-0.367556631565094,
91,0.2049160599708557,,-0.7242481112480164,,0.6673315167427063,,-1.319326639175415,,-0.8678393959999084,,0.976829469203949,,-1.3506560325622559,,-0.27218472957611084,
92,0.2049160599708557,,-0.8197775483131409,,0.6673315167427063,,-1.1499993801116943,,-0.8957479596138,,0.9635211825370789,,-1.2824183702468872,,-0.367556631565094,
93,0.020787598565220833,,-0.8274298310279846,,0.6655173301696777,,-1.3616584539413452,,-0.8965453505516052,,0.9949562549591064,,-1.2739845514297485,,-0.32809239625930786,
94,0.020787598565220833,,-0.7541164755821228,,0.6655173301696777,,-1.403990387916565,,-0.8295648097991943,,0.9658156633377075,,-1.4127599000930786,,-0.367556631565094,
95,-0.16334086656570435,,-0.6753725409507751,,0.6655173301696777,,-1.403990387916565,,-0.15816493332386017,,0.6397626996040344,,-1.3682904243469238,,-0.367556631565094,
96,0.020787598565220833,,-0.14786222577095032,,0.6655173301696777,,-1.4463222026824951,,0.6511828899383545,,-0.3558346927165985,,-1.3069531917572021,,-0.367556631565094,
97,0.020787598565220833,,0.5129450559616089,,0.6618889570236206,,-1.319326639175415,,1.2890925407409668,,-0.820018470287323,,-1.2755179405212402,,-0.367556631565094,
98,0.2049160599708557,,0.5687322616577148,,0.6637031435966492,,-1.4463222026824951,,1.4932236671447754,,-0.820018470287323,,-1.263250470161438,,-0.367556631565094,
99,0.38904452323913574,,0.4749307334423065,,0.6618889570236206,,-1.4463222026824951,,1.3177984952926636,,-0.820018470287323,,-1.2686175107955933,,-0.22943180799484253,
100,0.38904452323913574,,0.49171626567840576,,0.6637031435966492,,-1.319326639175415,,1.0945301055908203,,-0.820018470287323,,-1.1689445972442627,,-0.367556631565094,
101,0.2049160599708557,,0.3085564076900482,,0.6618889570236206,,-1.2769948244094849,,0.5754311084747314,,-0.820018470287323,,-1.083072543144226,,-0.367556631565094,
102,0.020787598565220833,,0.1456378996372223,,0.6637031435966492,,-1.3616584539413452,,0.30671170353889465,,-0.820018470287323,,-1.0554708242416382,,-0.367556631565094,
103,0.020787598565220833,,-0.007159891072660685,,0.6618889570236206,,-1.3616584539413452,,0.20703832805156708,,-0.820018470287323,,-1.0071678161621094,,-0.3379584550857544,
104,0.38904452323913574,,0.022461652755737305,,0.6618889570236206,,-1.319326639175415,,0.08902504295110703,,-0.820018470287323,,-1.114507794380188,,-0.2327204942703247,
105,0.5731729865074158,,-0.049123745411634445,,0.6618889570236206,,-1.403990387916565,,-0.1677335798740387,,-0.820018470287323,,-1.1405761241912842,,-0.367556631565094,
106,0.38904452323913574,,-0.04122466593980789,,0.6637031435966492,,-1.2769948244094849,,-0.4252896010875702,,-0.820018470287323,,-1.242549180984497,,-0.367556631565094,
107,0.5731729865074158,,-0.090347059071064,,0.6655173301696777,,-1.2346630096435547,,-0.5959303975105286,,-0.820018470287323,,-1.178145170211792,,-0.367556631565094,
108,0.2049160599708557,,-0.1177469864487648,,0.660074770450592,,-1.2346630096435547,,-0.45559030771255493,,-0.820018470287323,,-1.1858123540878296,,-0.367556631565094,
109,0.2049160599708557,,-0.15156491100788116,,0.6637031435966492,,-1.2769948244094849,,-0.4468190371990204,,-0.820018470287323,,-1.1313755512237549,,-0.33138108253479004,
110,-0.16334086656570435,,-0.18340808153152466,,0.6655173301696777,,-1.1923311948776245,,-0.2945181131362915,,-0.820018470287323,,-1.0140682458877563,,-0.367556631565094,
111,-0.16334086656570435,,-0.05282643809914589,,0.6655173301696777,,-1.2769948244094849,,-0.27139389514923096,,-0.820018470287323,,-0.8798931241035461,,-0.24258655309677124,
112,-0.16334086656570435,,0.04245619475841522,,0.6655173301696777,,-1.403990387916565,,-0.31764233112335205,,-0.6722506284713745,,-0.8890936970710754,,-0.19654494524002075,
113,-0.16334086656570435,,0.06467235088348389,,0.6637031435966492,,-1.319326639175415,,-0.20042644441127777,,-0.5352670550346375,,-0.779453456401825,,-0.1899675726890564,
114,0.020787598565220833,,-0.028882356360554695,,0.6673315167427063,,-0.7690128087997437,,-0.4715380370616913,,-0.34780383110046387,,-0.6100095510482788,,-0.18010151386260986,
115,0.020787598565220833,,-0.001729274750687182,,0.6637031435966492,,0.458610475063324,,-0.26501479744911194,,-0.2970946729183197,,-0.5785742402076721,,-0.367556631565094,
116,0.020787598565220833,,0.0037013415712863207,,0.6637031435966492,,0.7126014828681946,,-0.33598223328590393,,-0.2326183170080185,,-0.5509724617004395,,-0.367556631565094,
117,0.020787598565220833,,0.04912104085087776,,0.6637031435966492,,0.6279377937316895,,-0.45798245072364807,,-0.4645954966545105,,-0.3063904643058777,,-0.367556631565094,
118,-0.3474693298339844,,0.10885782539844513,,0.6691457033157349,,0.6279377937316895,,-0.5082178711891174,,-0.5878118872642517,,-0.1691485345363617,,-0.367556631565094,
119,-0.5315977931022644,,0.12292805314064026,,0.6637031435966492,,0.8395969867706299,,-0.17969438433647156,,-0.6942781209945679,,-0.06870889663696289,,-0.367556631565094,
120,-0.3474693298339844,,0.051095813512802124,,0.660074770450592,,0.8395969867706299,,0.2875744104385376,,-0.7849121689796448,,-0.32095804810523987,,-0.367556631565094,
121,-0.7157262563705444,,0.0745462030172348,,0.6618889570236206,,0.8395969867706299,,0.9860854744911194,,-0.820018470287323,,-0.17221538722515106,,-0.367556631565094,
122,-0.5315977931022644,,0.07109035551548004,,0.6637031435966492,,0.7972651720046997,,0.8840199112892151,,-0.820018470287323,,-0.4328984022140503,,-0.3215150237083435,
123,0.020787598565220833,,0.11527582257986069,,0.6618889570236206,,0.8395969867706299,,0.5395486950874329,,-0.820018470287323,,-0.7173495888710022,,-0.25902998447418213,
124,-0.16334086656570435,,0.18389905989170074,,0.6655173301696777,,0.8395969867706299,,0.4494439959526062,,-0.820018470287323,,-0.8760595321655273,,-0.36097925901412964,
125,-0.3474693298339844,,0.17846845090389252,,0.6673315167427063,,0.7549332976341248,,0.23574425280094147,,-0.820018470287323,,-0.8906271457672119,,-0.28862816095352173,
126,-0.5315977931022644,,0.13946674764156342,,0.6655173301696777,,0.8395969867706299,,-0.11909297108650208,,-0.820018470287323,,-0.8568916916847229,,-0.367556631565094,
127,0.2049160599708557,,0.005676111206412315,,0.6673315167427063,,0.8395969867706299,,-0.07045236229896545,,-0.820018470287323,,-0.8683924078941345,,-0.2524526119232178,
128,-0.3474693298339844,,-0.19772516191005707,,0.6637031435966492,,0.8395969867706299,,-0.3894071877002716,,-0.820018470287323,,-0.8975275754928589,,-0.36097925901412964,
129,-0.5315977931022644,,-0.4492614269256592,,0.660074770450592,,0.8395969867706299,,-0.5576558709144592,,-0.820018470287323,,-0.7909542322158813,,-0.367556631565094,
130,-0.3474693298339844,,-0.5877421498298645,,0.6637031435966492,,0.8395969867706299,,-0.6549370884895325,,-0.820018470287323,,-0.5302711725234985,,-0.367556631565094,
131,0.020787598565220833,,-0.6766067743301392,,0.6637031435966492,,0.8395969867706299,,-0.7195253968238831,,-0.820018470287323,,-0.45436641573905945,,-0.367556631565094,
132,0.020787598565220833,,-0.7378246188163757,,0.6618889570236206,,0.8395969867706299,,-0.7003881335258484,,-0.820018470287323,,-0.423697829246521,,-0.31822633743286133,
133,0.2049160599708557,,-0.7859596610069275,,0.6655173301696777,,0.8395969867706299,,-0.6070938110351562,,-0.820018470287323,,-0.21131783723831177,,-0.367556631565094,
134,0.2049160599708557,,-0.8266892433166504,,0.6655173301696777,,0.8395969867706299,,-0.20919771492481232,,-0.820018470287323,,-0.19828368723392487,,-0.367556631565094,
135,0.020787598565220833,,-0.7931181788444519,,0.6618889570236206,,0.7549332976341248,,-0.0792236179113388,,-0.820018470287323,,-0.26882144808769226,,-0.24587523937225342,
136,0.2049160599708557,,-0.9960257411003113,,0.6655173301696777,,0.7972651720046997,,-0.09995568543672562,,-0.37533819675445557,,-0.2289522886276245,,-0.367556631565094,
137,0.5731729865074158,,-1.053294062614441,,0.660074770450592,,0.7549332976341248,,-0.3758516013622284,,0.056033793836832047,,-0.08250976353883743,,-0.22614312171936035,
138,0.020787598565220833,,-1.0839029550552368,,0.6618889570236206,,0.8395969867706299,,-0.6979959607124329,,0.4890119731426239,,-0.09707733988761902,,-0.367556631565094,
139,0.020787598565220833,,-1.121423602104187,,0.660074770450592,,0.8395969867706299,,-0.7562052011489868,,0.5170052647590637,,0.1651391088962555,,-0.367556631565094,
140,0.2049160599708557,,-1.017748236656189,,0.6546322703361511,,0.8395969867706299,,-0.7920876145362854,,0.3917238116264343,,0.1390708088874817,,-0.21298837661743164,
141,0.38904452323913574,,-1.0569968223571777,,0.6564464569091797,,0.7972651720046997,,-0.7936823964118958,,0.3605181872844696,,0.21037527918815613,,-0.22943180799484253,
142,-0.3474693298339844,,-0.9819555282592773,,0.6582605838775635,,0.7972651720046997,,-0.8160092234611511,,0.39355942606925964,,0.3644849359989166,,-0.367556631565094,
143,-0.5315977931022644,,-0.9641826152801514,,0.6528180837631226,,0.8395969867706299,,-0.3503352105617523,,0.14620889723300934,,0.28704676032066345,,-0.367556631565094,
144,-0.3474693298339844,,-0.532695472240448,,0.6491897106170654,,0.6702696681022644,,0.14484213292598724,,-0.516451895236969,,0.2939471900463104,,-0.28862816095352173,
145,-0.5315977931022644,,-0.0165400467813015,,0.6528180837631226,,0.6279377937316895,,0.9254840612411499,,-0.820018470287323,,0.32614919543266296,,-0.3083602786064148,
146,-0.3474693298339844,,-0.00469142897054553,,0.6546322703361511,,0.7972651720046997,,0.8226211071014404,,-0.820018470287323,,0.5400626063346863,,-0.31493765115737915,
147,-0.3474693298339844,,-0.09133444726467133,,0.6528180837631226,,0.7549332976341248,,0.6376273036003113,,-0.820018470287323,,0.6382021307945251,,-0.35769057273864746,
148,-0.5315977931022644,,-0.1004677563905716,,0.6564464569091797,,0.8395969867706299,,0.33143070340156555,,-0.820018470287323,,0.4733584523200989,,-0.367556631565094,
149,-0.3474693298339844,,-0.19945308566093445,,0.6564464569091797,,0.7549332976341248,,0.05154785141348839,,-0.820018470287323,,0.67270427942276,,-0.367556631565094,
150,-0.5315977931022644,,-0.3853282630443573,,0.6564464569091797,,0.8819288611412048,,0.015665436163544655,,-0.820018470287323,,0.8789505362510681,,-0.2031223177909851,
151,-0.3474693298339844,,-0.4270452857017517,,0.6582605838775635,,0.8819288611412048,,-0.37744638323783875,,-0.820018470287323,,0.9755566120147705,,-0.367556631565094,
152,-0.3474693298339844,,-0.6185979247093201,,0.6564464569091797,,0.8395969867706299,,-0.7195253968238831,,-0.820018470287323,,0.8015123605728149,,-0.367556631565094,
153,-0.3474693298339844,,-0.8326135873794556,,0.6546322703361511,,0.7972651720046997,,-0.8271726369857788,,-0.820018470287323,,1.010825514793396,,-0.367556631565094,
154,-0.5315977931022644,,-0.6701887845993042,,0.6582605838775635,,0.8395969867706299,,-1.0815391540527344,,-0.820018470287323,,0.5546302199363708,,-0.22285443544387817,
155,-0.5315977931022644,,-0.5862610936164856,,0.6582605838775635,,0.8395969867706299,,-1.0982842445373535,,-0.820018470287323,,0.4787254333496094,,-0.367556631565094,
156,-0.3474693298339844,,-0.5117135047912598,,0.6564464569091797,,0.8395969867706299,,-0.9754866361618042,,-0.820018470287323,,-0.04494073987007141,,-0.367556631565094,
157,0.020787598565220833,,-0.4445713460445404,,0.6582605838775635,,0.8395969867706299,,-0.2697991132736206,,-0.820018470287323,,-0.46050015091896057,,-0.367556631565094,
158,-0.16334086656570435,,-0.08639752119779587,,0.6564464569091797,,0.8395969867706299,,0.06350865960121155,,-0.820018470287323,,-0.5923750996589661,,-0.367556631565094,
159,-0.5315977931022644,,0.13576406240463257,,0.6564464569091797,,-1.0230038166046143,,0.4821368455886841,,-0.8053334951400757,,-0.6667464375495911,,-0.3478245139122009,
160,0.020787598565220833,,-0.05455436185002327,,0.660074770450592,,-1.0230038166046143,,0.082645945250988,,-0.4423385262489319,,-0.788654088973999,,-0.367556631565094,
161,-0.3474693298339844,,-0.23450523614883423,,0.6564464569091797,,-1.0230038166046143,,-0.0792236179113388,,0.08150309324264526,,-0.9005944132804871,,-0.367556631565094,
