time_step,coal_actual,coal_pred,nat_gas_actual,nat_gas_pred,nuclear_actual,nuclear_pred,oil_actual,oil_pred,hydro_actual,hydro_pred,solar_actual,solar_pred,wind_actual,wind_pred,other_actual,other_pred,timestep_type
0,0.011334145441651344,,-0.8215246796607971,,0.501213014125824,,-0.29446402192115784,,0.5208185315132141,,-0.5506144165992737,,0.828590452671051,,0.680209219455719,,context
1,0.02089781127870083,,-0.8574555516242981,,0.4990869462490082,,-0.29446402192115784,,0.5344433784484863,,-0.8139241337776184,,0.9510851502418518,,0.44361820816993713,,context
2,-0.09901584684848785,,-0.8813220262527466,,0.4990869462490082,,-0.29446402192115784,,0.4918656647205353,,-0.8139241337776184,,0.9624235033988953,,0.44361820816993713,,context
3,-0.13187561929225922,,-0.9049263000488281,,0.4990869462490082,,-0.29446402192115784,,0.3760542571544647,,-0.8139241337776184,,0.9711297750473022,,0.44361820816993713,,context
4,-0.148795947432518,,-0.917515218257904,,0.4990869462490082,,-0.29446402192115784,,-0.1212535947561264,,-0.8139241337776184,,0.9660679697990417,,0.5619137287139893,,context
5,-0.0982801765203476,,-0.8863051533699036,,0.49696090817451477,,-0.29446402192115784,,-1.040932536125183,,-0.8139241337776184,,0.9306356310844421,,0.5619137287139893,,context
6,-0.08650951087474823,,-0.8786993622779846,,0.49696090817451477,,-0.29446402192115784,,-1.088619589805603,,-0.8139241337776184,,0.899050235748291,,0.680209219455719,,context
7,-0.22751227021217346,,-0.9064998626708984,,0.4990869462490082,,-0.29446402192115784,,-1.1294941902160645,,-0.8139241337776184,,0.8304126858711243,,0.5619137287139893,,context
8,-0.26699304580688477,,-0.9120075702667236,,0.4990869462490082,,-0.29446402192115784,,-1.1294941902160645,,-0.8139241337776184,,0.9116033911705017,,0.5619137287139893,,context
9,-0.2304549366235733,,-0.9232851266860962,,0.4990869462490082,,-0.29446402192115784,,-1.132900357246399,,-0.8139241337776184,,0.8810303211212158,,0.5619137287139893,,context
10,-0.2120632827281952,,-0.905975341796875,,0.4990869462490082,,-0.29446402192115784,,-1.134603500366211,,-0.8139241337776184,,0.7921457290649414,,0.5619137287139893,,context
11,-0.13996794819831848,,-0.8687331080436707,,0.49696090817451477,,-0.29446402192115784,,-1.109056830406189,,-0.8139241337776184,,0.7441602349281311,,0.5619137287139893,,context
12,0.04443914070725441,,-0.7318285703659058,,0.49696090817451477,,-0.29446402192115784,,-0.9370428323745728,,-0.8139241337776184,,0.5696305632591248,,0.5619137287139893,,context
13,0.15626046061515808,,-0.6762275099754333,,0.49696090817451477,,-0.29446402192115784,,-0.28304895758628845,,-0.8139241337776184,,0.42911598086357117,,0.5619137287139893,,context
14,0.31540966033935547,,-0.486344575881958,,0.49696090817451477,,-0.29446402192115784,,-0.2064090520143509,,-0.8139241337776184,,0.23940105736255646,,0.680209219455719,,context
15,0.4573933184146881,,-0.3161318600177765,,0.49696090817451477,,-0.29446402192115784,,-0.07356654107570648,,-0.8139241337776184,,0.034095875918865204,,0.680209219455719,,context
16,0.7560739517211914,,-0.1776537150144577,,0.49696090817451477,,-0.29446402192115784,,-0.3511733114719391,,-0.7875931859016418,,-0.19348105788230896,,0.44361820816993713,,context
17,1.061866044998169,,0.16093586385250092,,0.49696090817451477,,-0.29446402192115784,,-0.3511733114719391,,-0.682269275188446,,-0.6634153127670288,,0.3253227174282074,,context
18,1.223712682723999,,0.36288315057754517,,0.49696090817451477,,-0.05549085885286331,,-0.37501683831214905,,-0.563779890537262,,-1.0183461904525757,,0.5619137287139893,,context
19,1.2565724849700928,,0.4759212136268616,,0.49696090817451477,,0.3776479959487915,,-0.3903448283672333,,-0.4979524314403534,,-1.2179821729660034,,0.680209219455719,,context
20,1.2803590297698975,,0.5129011869430542,,0.4990869462490082,,0.3776479959487915,,-0.3920479416847229,,-0.4847869575023651,,-1.3315682411193848,,0.7985047101974487,,context
21,1.2970341444015503,,0.5726985335350037,,0.49696090817451477,,0.3776479959487915,,-0.39545416831970215,,-0.5769453644752502,,-1.4668185710906982,,0.7985047101974487,,context
22,1.3222919702529907,,0.7555001974105835,,0.4990869462490082,,0.3776479959487915,,-0.3903448283672333,,-0.6559382677078247,,-1.5690661668777466,,0.7985047101974487,,context
23,1.339457631111145,,0.9666269421577454,,0.4990869462490082,,0.3776479959487915,,0.014995129778981209,,-0.7480967044830322,,-1.6520791053771973,,0.7985047101974487,,context
24,1.3683937788009644,,1.2302074432373047,,0.49696090817451477,,0.49713456630706787,,0.20744645595550537,,-0.8007586598396301,,-1.7043166160583496,,0.7985047101974487,,context
25,1.3821262121200562,,1.4022561311721802,,0.49696090817451477,,0.39258381724357605,,0.2687583863735199,,-0.8007586598396301,,-1.737926721572876,,0.7985047101974487,,context
26,1.3811453580856323,,1.3534740209579468,,0.4990869462490082,,0.3776479959487915,,0.20574334263801575,,-0.8007586598396301,,-1.7237536907196045,,0.7985047101974487,,context
