time_step,synth_actual,synth_pred
0,-0.8842662572860718,
1,0.06395160406827927,
2,0.3918139338493347,
3,1.3550066947937012,
4,-0.5667031407356262,
5,1.2771165370941162,
6,-0.2674393057823181,
7,0.43962201476097107,
8,0.713952898979187,
9,1.046055793762207,
10,1.208038091659546,
11,0.9208033084869385,
12,-0.0736750140786171,
13,1.3759608268737793,
14,0.664553165435791,
15,2.088341236114502,
16,1.1277742385864258,
17,0.6498415470123291,
18,1.050238013267517,
19,-1.3237556219100952,
20,-0.6165458559989929,
21,0.6063942909240723,
22,0.23770061135292053,
23,0.36187803745269775,
24,1.1754359006881714,
25,1.0043925046920776,
26,1.0208338499069214,
27,-0.1905064880847931,
28,-0.08966254442930222,
29,0.9597506523132324,
30,-0.3205937445163727,
31,0.6857932209968567,
32,-0.7769192457199097,
33,1.4850558042526245,
34,1.1758317947387695,
35,0.8339934349060059,
36,1.3902270793914795,
37,1.3415374755859375,
38,0.5994289517402649,
39,0.7687420845031738,
40,0.3621620833873749,
41,-0.20010137557983398,
42,1.8745735883712769,
43,-0.4968295097351074,
44,1.2817821502685547,
45,0.20486775040626526,
46,-0.514990508556366,
47,0.02804560214281082,
48,-0.02388647012412548,
49,-0.3158368468284607,
50,-1.1532737016677856,
51,0.277251660823822,
52,-0.7778888940811157,
53,-0.5457563400268555,
54,0.14387893676757812,
55,0.6023433804512024,
56,-0.5153952836990356,
57,0.030301135033369064,
58,0.18230289220809937,
59,0.44942042231559753,
60,0.12691111862659454,
61,2.2520253658294678,
62,0.20625817775726318,
63,-0.17746146023273468,
64,0.5302051901817322,
65,0.670718252658844,
66,0.2714654803276062,
67,0.22180186212062836,
68,-0.04189658910036087,
69,-0.28290340304374695,
70,0.39443621039390564,
71,0.835316002368927,
72,0.6365315914154053,
73,0.5204836130142212,
74,0.6088875532150269,
75,1.1811399459838867,
76,0.6566916108131409,
77,1.0303363800048828,
78,-0.4603234827518463,
79,-0.40228554606437683,
80,0.4312554597854614,
81,0.5116958618164062,
82,0.7790471315383911,
83,0.6714272499084473,
84,2.41567325592041,
85,1.0481653213500977,
86,1.712934136390686,
87,0.5721143484115601,
88,0.3223521411418915,
89,0.5805873274803162,
90,-0.06418959051370621,
91,-0.10261329263448715,
92,-0.41285964846611023,
93,0.8326383829116821,
94,0.5523824691772461,
95,0.323290079832077,
96,-0.19615307450294495,
97,0.283863365650177,
98,-0.5952184796333313,
99,-0.7200707197189331,
100,1.0677263736724854,
101,0.860339879989624,
102,0.0060595315881073475,
103,1.9632047414779663,
104,0.8586722612380981,
105,-0.25240078568458557,
106,0.02355993166565895,
107,1.1420347690582275,
108,0.5204868912696838,
109,0.8189036250114441,
110,0.9249777793884277,
111,1.7722493410110474,
112,0.5098987221717834,
113,1.8561038970947266,
114,0.37193524837493896,
115,0.4070833623409271,
116,0.629912793636322,
117,0.4426710307598114,
118,-0.9004592299461365,
119,0.9493137001991272,
120,0.629404604434967,
121,0.5234396457672119,
122,0.9296823143959045,
123,1.139951229095459,
124,-0.3807385265827179,
125,0.5405115485191345,
126,1.103531002998352,
127,0.9055803418159485,
128,0.5813072323799133,
129,0.7244598269462585,
130,0.47829800844192505,
131,2.823934316635132,
132,1.417086124420166,
133,1.1042910814285278,
134,1.9262725114822388,
135,1.900317668914795,
136,1.0099083185195923,
137,0.8328302502632141,
138,0.12497326731681824,
139,-0.6015089750289917,
140,0.30770939588546753,
141,1.1673978567123413,
142,1.8031727075576782,
143,1.3715205192565918,
144,1.3919051885604858,
145,-0.40847840905189514,
146,0.19104884564876556,
147,0.27805399894714355,
148,0.4440358579158783,
149,0.6534584760665894,
150,1.4870965480804443,
151,2.4896223545074463,
152,2.7758569717407227,
153,0.8249907493591309,
154,1.5264606475830078,
155,0.9412935376167297,
156,1.442852258682251,
157,0.9268925786018372,
158,1.6641499996185303,
159,1.645516037940979,
160,0.2183305025100708,
161,0.6621444821357727,
162,0.741718590259552,
163,0.4489520788192749,
164,1.209266185760498,
165,-0.17806588113307953,
166,-0.148731991648674,
167,0.5903893709182739,
168,0.10782088339328766,
169,1.220981478691101,
170,-0.764916181564331,
171,0.3249507248401642,
172,2.0666344165802,
173,1.0785430669784546,
174,1.686663031578064,
175,1.7338707447052002,
176,1.6168363094329834,
177,-0.06087848171591759,
178,0.8322070837020874,
179,1.4434897899627686,
180,0.1828600913286209,
181,0.8043199777603149,
182,0.5899381041526794,
183,2.4137744903564453,
184,-0.8625137209892273,
185,1.0583971738815308,
186,0.41204318404197693,
187,0.6947987079620361,
188,1.0853837728500366,
189,0.7397146224975586,
190,1.0381779670715332,
191,0.296742707490921,
192,0.8247027397155762,
193,0.35671132802963257,
194,1.0213979482650757,
195,-0.4986741840839386,
196,1.7311002016067505,
197,0.6311266422271729,
198,-0.1976000815629959,
199,0.3928392827510834,
200,0.7781579494476318,
201,0.23088297247886658,
202,-0.016906050965189934,
203,0.2610541582107544,
204,1.4286967515945435,
205,1.7698001861572266,
206,1.1688299179077148,
207,1.261514663696289,
208,-0.1352846622467041,
209,-0.28105470538139343,
210,0.335799902677536,
211,-0.019717341288924217,
212,-0.45597612857818604,
213,-0.700737476348877,
214,-1.2613641023635864,
215,0.6640751361846924,
216,0.15479803085327148,
217,0.2599157392978668,
218,-0.2864740788936615,
219,0.342333048582077,
220,1.2161117792129517,
221,-0.14220498502254486,
222,-0.08798043429851532,
223,-0.7361152172088623,
224,0.8500916957855225,
225,0.03423029184341431,
226,0.8301978707313538,
227,0.6277410984039307,
228,1.5977402925491333,
229,1.004188895225525,
230,1.4058221578598022,
231,0.28956183791160583,
232,0.395560622215271,
233,-0.5554506778717041,
234,0.8978927135467529,
235,0.5780515074729919,
236,-0.4826924502849579,
237,-0.18873831629753113,
238,0.22966298460960388,
239,0.8836040496826172,
240,0.43182048201560974,
241,-1.30382239818573,
242,-0.6209620833396912,
243,0.12995849549770355,
244,-0.17138496041297913,
245,1.3829833269119263,
246,-0.19246844947338104,
247,1.992996335029602,
248,1.585762619972229,
249,0.12061422318220139,
250,1.4107954502105713,
251,0.5869707465171814,
252,-0.02465010993182659,
253,0.975073516368866,
254,0.5755414366722107,
255,0.8545889854431152,
256,0.6010755300521851,
257,-0.21479099988937378,
258,-0.00543464720249176,
259,-0.46734029054641724,
260,0.2908336818218231,
261,0.07492197304964066,
262,-0.2445354163646698,
263,0.7178266048431396,
264,-0.007310817949473858,
265,0.022418055683374405,
266,-0.38151928782463074,
