domain,x_metric,n,pearson_r,r_95ci_low,r_95ci_high,spearman_rho,kendall_tau_b,distance_corr,isotonic_R2,theilsen_slope,theilsen_intercept,q25q75_delta_mean,q25q75_cohens_d,q25_n,q75_n
Fitbit,Omega,54,-0.6311515353907001,-0.768959814687314,-0.4372922763936072,-0.6344679700862198,-0.5053512105766583,0.41634898746999077,0.40945434072702624,-1.0607664565321144,1.2607851104182533,-0.13568111111111114,-2.0574470974943435,18.0,18.0
