domain,comp,x_metric,n,spearman_rho,theilsen_slope,slope_ci_lo,slope_ci_hi,omega_star,omega_star_lo,omega_star_hi
UniSynth,GPT2_minus_DLinear,Omega,7,0.8214285714285713,0.5233923096214684,0.030908132331622644,0.6799923973644179,0.15481227618399926,-0.7152917064811916,0.715753608022871
