domain,x_metric,n,pearson_r,r_95ci_low,r_95ci_high,spearman_rho,kendall_tau_b,distance_corr,isotonic_R2,theilsen_slope,theilsen_intercept,q25q75_delta_mean,q25q75_cohens_d,q25_n,q75_n
PEMS,Omega,144,-0.7316171409079822,-0.799511559876928,-0.6452630375517165,-0.8693975795080466,-0.7011123377013334,0.5807078532047482,0.8732837925641864,-1.200317377358692,1.0740217926678461,-0.42223111111111117,-6.984040555267055,36.0,36.0
