x_metric,domain,n,pearson_r,r_95ci_low,r_95ci_high,ols_slope,ols_intercept
LLE,PEMS,45,-0.8788967732986874,-0.9319902429073611,-0.7888838589844723,-2.38778274016998,0.6096626834704322
LLE,Fitbit,45,0.7364425498287244,0.5650576341024535,0.8469011168061416,8.799687001592481,0.43204245620023146
LLE,UniSynth,105,-0.6801212597344038,-0.7712497728537062,-0.5616732744430059,-2.8766294878300918,1.1069327094377517
LLE,CarbonCast,75,-0.6494564243314715,-0.7638285453276038,-0.49553774947387463,-3.198458941674748,1.3214228908623815
LLE,MacroAvg(excl-AllDomains),270,-0.46837271372158673,,,,
