domain,x_metric,n,pearson_r,r_95ci_low,r_95ci_high,spearman_rho,kendall_tau_b,distance_corr,isotonic_R2,theilsen_slope,theilsen_intercept,q25q75_delta_mean,q25q75_cohens_d,q25_n,q75_n
Fitbit,Omega,45,-0.7717090099338214,-0.8685064416430897,-0.6182148305475444,-0.7083292645004428,-0.5590449340697187,0.6896900982717764,0.658926435509074,-1.0527210884353753,1.2631740816326538,-0.14641533333333334,-2.8164833243712155,15.0,15.0
