domain,x_metric,n,pearson_r,r_95ci_low,r_95ci_high,spearman_rho,kendall_tau_b,distance_corr,isotonic_R2,theilsen_slope,theilsen_intercept,q25q75_delta_mean,q25q75_cohens_d,q25_n,q75_n
UniSynth,Omega,105,-0.6825353570006057,-0.7730690227725462,-0.5647497113952724,-0.6695995781623412,-0.5116925003132583,0.5123716307052101,0.5607712450938029,-0.6978634226129626,1.3821711792067062,-0.23180066666666677,-2.202136756775221,30.0,30.0
