domain,metric_bin,omega,rel_gain_pct,nA,nB
Fitbit,0.481,0.48091,10.943692775327131,9,3
Fitbit,0.516,0.516,-18.486572346791764,9,3
Fitbit,0.616,0.61596,7.55468622177449,9,3
