domain,metric_bin,omega,rel_gain_pct,ci_low,ci_high,nA,nB
PEMS,0.388,0.3880100000000001,0.6209725404803191,,,1,1
PEMS,0.463,0.46345000000000003,13.349454315432109,,,1,1
PEMS,0.548,0.54759,5.478804770027939,,,1,1
