domain,metric_bin,omega,rel_gain_pct,nA,nB
UniSynth,0.316,0.31631,-6.329850263923292,3,3
UniSynth,0.412,0.41202,-11.332613545494405,3,3
UniSynth,0.463,0.46259999999999996,-11.761526769126835,3,3
UniSynth,0.527,0.52654,-19.94454789985516,3,3
UniSynth,0.684,0.68438,-42.301671574476444,3,3
UniSynth,0.722,0.7221800000000002,-25.23681043518769,3,3
UniSynth,0.728,0.7283399999999999,-35.77391185350541,3,3
