domain,metric_bin,omega,rel_gain_pct,nA,nB
UniSynth,0.316,0.31631,6.922858026836964,9,3
UniSynth,0.412,0.41202,11.018443748183062,9,3
UniSynth,0.463,0.4626,11.96769522178312,9,3
UniSynth,0.527,0.52654,19.295585553692735,9,3
UniSynth,0.684,0.68438,33.78890961276418,9,3
UniSynth,0.722,0.72218,21.364472976256046,9,3
UniSynth,0.728,0.72834,28.65695715536608,9,3
