domain,metric_bin,omega,rel_gain_pct,ci_low,ci_high,nA,nB
PEMS,0.388,0.3880100000000001,1.5597108458139668,,,1,1
PEMS,0.463,0.46345000000000003,-7.693231589651606,,,1,1
PEMS,0.548,0.54759,0.5704919258173522,,,1,1
