domain,metric_bin,omega,rel_gain_pct,nA,nB
PEMS,0.388,0.38801,-0.6248527041917988,3,3
PEMS,0.463,0.46345,-15.406082223680205,3,3
PEMS,0.548,0.54759,-5.796376946670947,3,3
