domain,metric_bin,omega,rel_gain_pct,ci_low,ci_high,nA,nB
Fitbit,0.481,0.48091,14.657061255807994,,,1,1
Fitbit,0.565,0.56523,21.88013765074697,,,1,1
Fitbit,0.616,0.6159599999999998,5.832916683051796,,,1,1
