domain,metric_bin,omega,rel_gain_pct,nA,nB
Fitbit,0.481,0.48091,-17.174310460225954,3,3
Fitbit,0.565,0.56523,-28.008418080573062,3,3
Fitbit,0.616,0.61596,-6.194220398033701,3,3
