domain,metric_bin,omega,rel_gain_pct,ci_low,ci_high,nA,nB
CarbonCast,0.234,0.23431999999999994,-18.023662563414195,-20.454836419501643,-16.366584808525673,1,3
CarbonCast,0.333,0.33265,-10.009641724650423,-13.507812581580465,-6.919068685975639,1,3
CarbonCast,0.497,0.49678999999999995,-1.7840754787657591,-3.866062649248495,-0.18190757128811266,1,3
CarbonCast,0.503,0.5025199999999999,-3.4275147292822536,-5.201810188263565,-2.17242440181416,1,3
CarbonCast,0.513,0.51276,2.7120658715458563,-0.2890823798230913,6.816804860738435,1,3
CarbonCast,0.534,0.53426,1.532402197656735,1.1142737362370887,1.9946603119966564,1,3
CarbonCast,0.605,0.6054600000000001,-6.199788173904047,-10.915760378187073,-3.300353904574918,1,3
CarbonCast,0.697,0.6968999999999999,6.103631616691319,-0.7634967056608761,11.117554121285465,1,3
